"cod identificare fiscala"	"denumire"	"obligatii principale la bugetul de stat"	"obligatii accesorii la bugetul de stat"	"obligatii contestate la bugetul de stat"	"obligatii principale la bugetul asigurarilor sociale"	"obligatii accesorii la bugetul asigurarilor sociale"	"obligatii contesate la bugetul asigurarilor sociale"	"obligatii principale la bugetul asigurarilor de somaj"	"obligatii accesorii la bugetul asigurarilor de somaj"	"obligatii contestate la bugetul asigurarilor de somaj"	"obligatii principale la bugetul de sanatate"	"obligatii accesorii la bugetul de sanatate"	"obligatii contestate la bugetul de sanatate"
"19080094"	"TAGRO GRUP SRL"	"334757"	"9847"	"0"	"50324"	"393"	"0"	"2377"	"18"	"0"	"21827"	"171"	"0"
"19156842"	"EXGOLD IMPEX SRL"	"451792"	"52721"	"0"	"52963"	"2521"	"0"	"2464"	"117"	"0"	"22252"	"1095"	"0"
"18889535"	"SERMONA IMPEX SRL"	"70485"	"54"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"18890998"	"LIDERPLAST SRL"	"65173"	"1951"	"0"	"130134"	"7957"	"0"	"5799"	"365"	"0"	"49704"	"3201"	"0"
"19081448"	"ROM GROUP SRL"	"202304"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"19083040"	"COSMESCU FOR SRL"	"82217"	"481"	"0"	"3391"	"0"	"0"	"158"	"0"	"0"	"1478"	"0"	"0"
"19086283"	"AMBASADOR EVENTS SRL"	"60356"	"12529"	"0"	"8812"	"129"	"0"	"413"	"3"	"0"	"3600"	"52"	"0"
"19161369"	"STIL GLASS SRL"	"22462"	"0"	"0"	"180680"	"0"	"0"	"6304"	"0"	"0"	"70684"	"0"	"0"
"18905789"	"LAURUS MEDICAL SRL"	"22163"	"588"	"0"	"64462"	"4228"	"0"	"0"	"193"	"0"	"8543"	"1897"	"0"
"19097223"	"SECURITY LAVY DET SRL"	"1096301"	"76767"	"0"	"977534"	"74004"	"0"	"41461"	"3532"	"0"	"393557"	"28511"	"0"
"19172708"	"FOCUS MG S.R.L."	"151960"	"75166"	"0"	"15920"	"7051"	"0"	"769"	"285"	"0"	"6952"	"2637"	"0"
"19176548"	"ROMHUN INTERNATIONAL SRL"	"583422"	"122893"	"0"	"12587"	"592"	"0"	"594"	"21"	"0"	"5456"	"245"	"0"
"18993926"	"AVRIG-FLOREASCA DEVELOPMENT S.R.L."	"298628"	"41232"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"18996892"	"FLY MUSIC SRL"	"126858"	"976"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"19098571"	"ATVANGARDE TECHNOLOGY SRL"	"82793"	"1678"	"0"	"10825"	"267"	"0"	"1276"	"13"	"0"	"6134"	"116"	"0"
"19101375"	"DANUBIAN ENERGY CONSULTING S.R.L."	"167905"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"19176920"	"ELECTROLOGICA SRL"	"662025"	"37908"	"0"	"4791"	"156"	"0"	"70"	"4"	"0"	"2098"	"66"	"0"
"19105741"	"GORMET S.R.L."	"248966"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"19109158"	"MARIANS TRADING TRANSPORT SRL"	"500929"	"22668"	"0"	"112713"	"4571"	"0"	"5323"	"217"	"0"	"48964"	"1793"	"0"
"19185600"	"GROUP ALLIO ROMANIA S.R.L."	"41831"	"0"	"0"	"36997"	"0"	"0"	"1769"	"0"	"0"	"16098"	"0"	"0"
"18921679"	"RESIDER CO S.R.L."	"114257"	"8920"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"18927809"	"FANEATA COM S.R.L."	"108505"	"2287"	"0"	"13044"	"162"	"0"	"625"	"5"	"0"	"5700"	"63"	"0"
"19119747"	"ELECTRO ENERGETICA S.R.L."	"347682"	"32726"	"0"	"2545"	"1239"	"0"	"0"	"54"	"0"	"0"	"478"	"0"
"19120083"	"CAREMIL SRL"	"74524"	"115"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"19200999"	"ERTEC BUSINESS BUILDING S.R.L."	"219731"	"0"	"0"	"2635"	"0"	"0"	"130"	"0"	"0"	"1213"	"0"	"0"
"19019810"	"D.E.L.P.E.S. DINAMIC CONFORT SRL"	"138413"	"24652"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"19123039"	"ECO PUBLIC SRL"	"45707"	"455"	"0"	"20632"	"0"	"0"	"947"	"0"	"0"	"8989"	"0"	"0"
"19123101"	"GRANT CPC SRL"	"1211"	"0"	"0"	"86309"	"0"	"0"	"4210"	"0"	"0"	"39553"	"0"	"0"
"19208747"	"MISYS INTERNATIONAL FINANCIAL SYSTEMS SRL"	"169200"	"0"	"0"	"2060303"	"0"	"0"	"98286"	"0"	"0"	"842501"	"0"	"0"
"19021888"	"ALIA-MED SERV SRL"	"421842"	"16594"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"18939307"	"JOINT MEDIA ADVERTISING SRL"	"73102"	"5011"	"0"	"9133"	"1717"	"0"	"423"	"71"	"0"	"3878"	"694"	"0"
"18940204"	"CATALEX COM SRL"	"151569"	"8076"	"0"	"19126"	"763"	"0"	"900"	"34"	"0"	"8332"	"346"	"0"
"18741376"	"WESTERN ENERGY GROUP S.R.L."	"167924"	"15"	"0"	"0"	"4"	"0"	"1"	"0"	"0"	"4"	"0"	"0"
"18635464"	"PROJECTS DEVELOPMENT CONSULTANTS SRL"	"664223"	"5174"	"0"	"40871"	"677"	"0"	"1939"	"31"	"0"	"17137"	"299"	"0"
"18643815"	"BUSTRADE SRL"	"169864"	"7085"	"0"	"57763"	"2737"	"0"	"2577"	"128"	"0"	"24441"	"1123"	"0"
"18854456"	"NATURA CONSTRUCT S.R.L."	"331403"	"171342"	"0"	"34370"	"9960"	"0"	"1446"	"414"	"0"	"13347"	"3705"	"0"
"18646692"	"AUTO PADOVA SRL"	"211004"	"0"	"0"	"87271"	"0"	"0"	"2495"	"0"	"0"	"32810"	"0"	"0"
"18647191"	"RAIL LOGISTIC SRL"	"321476"	"0"	"0"	"28408"	"0"	"0"	"1248"	"0"	"0"	"11593"	"0"	"0"
"18647655"	"OPTICAL DISC SOLUTIONS SRL"	"200100"	"1768"	"0"	"21886"	"552"	"0"	"1008"	"42"	"0"	"8588"	"368"	"0"
"18858865"	"MEDISON PHARMA SRL"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"98261"	"0"
"18443671"	"COMPANIA DE PAZA R.O SRL"	"1474379"	"11041"	"0"	"1039628"	"10005"	"0"	"46593"	"447"	"0"	"415396"	"4030"	"0"
"18445427"	"ALTAMIRA INDUSTRY SRL"	"198427"	"15993"	"0"	"42135"	"1751"	"0"	"2566"	"82"	"0"	"20044"	"729"	"0"
"18749965"	"NIC AGRO TRANS SRL"	"12423309"	"7996795"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"18546626"	"BAKER HUGHES INTERNATIONAL SRL"	"16253223"	"11753479"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"18760688"	"LAZĂR COMPANY JUNIOR SRL"	"54075"	"723"	"0"	"1241"	"27"	"0"	"58"	"0"	"0"	"539"	"7"	"0"
"18551207"	"BIO ELECTRICA TRANSILVANIA SRL"	"104877"	"0"	"0"	"18129"	"0"	"0"	"851"	"0"	"0"	"7853"	"0"	"0"
"18552385"	"NETAGRO SRL"	"61323"	"40"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"18455307"	"BAHAR VAN IMEX SRL"	"11165"	"2788"	"0"	"23384"	"5505"	"0"	"966"	"243"	"0"	"8871"	"2038"	"0"
"18559537"	"FIN CONSTRUCT SRL"	"712752"	"356022"	"0"	"294344"	"72489"	"0"	"13051"	"2822"	"0"	"108923"	"24587"	"0"
"18464127"	"EKOCROM BASSETTI S.R.L."	"133678"	"1416"	"0"	"68432"	"1149"	"0"	"3214"	"55"	"0"	"28572"	"462"	"0"
"18567939"	"PACO CLUB S.R.L."	"137214"	"23557"	"0"	"22568"	"1497"	"0"	"1058"	"56"	"0"	"9843"	"569"	"0"
"18467590"	"CAMPEADOR SRL"	"183252"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"18468633"	"MAYA MOTORS S.R.L."	"25947"	"0"	"0"	"18646"	"0"	"0"	"868"	"0"	"0"	"8058"	"0"	"0"
"18684823"	"DOGAN MEDIA INTERNATIONAL SA"	"202750"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"18684882"	"NEW CENTURY DEVELOPMENT SRL"	"88981"	"7480"	"0"	"11166"	"0"	"0"	"529"	"0"	"0"	"4864"	"0"	"0"
"18779109"	"CONRAD ELECTRIC SRL"	"177833"	"35374"	"0"	"182432"	"53531"	"0"	"7699"	"2171"	"0"	"72964"	"20375"	"0"
"18779869"	"AREA 10 EASTERN WORLD SRL"	"119754"	"304"	"0"	"1493"	"319"	"0"	"54"	"0"	"0"	"419"	"139"	"0"
"18780510"	"DUAL GENERAL CONSTRUCT SRL"	"263652"	"0"	"0"	"28852"	"0"	"0"	"1345"	"0"	"0"	"12292"	"0"	"0"
"18781826"	"MULTYCERES S.R.L."	"1583998"	"1158773"	"0"	"7241"	"210"	"0"	"355"	"6"	"0"	"3160"	"91"	"0"
"18692907"	"GEOROM INSPECT CONSULTING SRL"	"45745"	"541"	"0"	"55695"	"522"	"0"	"2482"	"24"	"0"	"23475"	"229"	"0"
"18696607"	"PICO RENT SRL"	"187423"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"18784180"	"PROMEX PROD EXPORT S.R.L."	"36846"	"15230"	"0"	"25180"	"5013"	"0"	"1068"	"204"	"0"	"9840"	"1928"	"0"
"18787381"	"EURO TYRES MANUFACTURING SRL"	"0"	"0"	"0"	"101464"	"0"	"0"	"5340"	"0"	"0"	"45210"	"0"	"0"
"18802783"	"GEOMARCO CONSTRUCT SRL"	"83799"	"0"	"0"	"33665"	"0"	"0"	"1439"	"0"	"0"	"13437"	"0"	"0"
"18803231"	"SAFCONS SRL"	"4313481"	"2797498"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"18496803"	"ITALPLAST GROUP S.R.L."	"8026"	"0"	"0"	"52251"	"0"	"0"	"2385"	"0"	"0"	"20353"	"0"	"0"
"18714681"	"3S PHARMACOLOGICAL CONSULTATION & RES. S.R.L."	"10142"	"0"	"0"	"20029"	"0"	"0"	"1769"	"0"	"0"	"22106"	"0"	"0"
"18714703"	"TIME CONSULTING MANAGEMENT S.R.L."	"28052"	"2655"	"0"	"30633"	"5936"	"0"	"1253"	"286"	"0"	"11708"	"2445"	"0"
"18720420"	"VERNICOLOR SRL"	"457498"	"309"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"18511261"	"CEREAL BAC SRL"	"55908"	"0"	"0"	"9"	"0"	"0"	"1"	"0"	"0"	"4"	"0"	"0"
"18821351"	"MECHANIKUS CONCEPT SERVICE SRL"	"102432"	"0"	"0"	"66926"	"0"	"0"	"3499"	"0"	"0"	"28480"	"0"	"0"
"18609872"	"OLE JOCURI S.R.L."	"325629"	"25969"	"0"	"60983"	"6362"	"0"	"2987"	"293"	"0"	"26819"	"2933"	"0"
"18613466"	"RIVIERA BIKE SRL"	"35406"	"0"	"0"	"15320"	"311"	"0"	"722"	"12"	"0"	"6705"	"135"	"0"
"18613920"	"GAMA TOOLS SRL"	"698322"	"33500"	"0"	"211979"	"17213"	"0"	"8922"	"649"	"0"	"82198"	"6350"	"0"
"18736345"	"ALMOS AGROROM S.R.L."	"0"	"375989"	"375989"	"0"	"99984"	"99984"	"0"	"977"	"977"	"0"	"8398"	"8398"
"18738869"	"PARDEXPERT SRL"	"108577"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"18832865"	"EUROPEAN INTERIOR S.R.L."	"1500"	"0"	"0"	"241561"	"0"	"0"	"11278"	"0"	"0"	"96385"	"0"	"0"
"18629020"	"VERSO CORPORATION SRL"	"1885222"	"1343977"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"18531579"	"BARAD INVESTITII SRL"	"108314"	"102"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"21555810"	"ALMI IDEAL CONSTRUCT SRL"	"149003"	"2421"	"0"	"99493"	"1023"	"0"	"4657"	"49"	"0"	"39227"	"465"	"0"
"21558671"	"HORECA BAR SRL"	"53694"	"853"	"0"	"66491"	"1314"	"0"	"3064"	"42"	"0"	"28637"	"499"	"0"
"22024035"	"ERSTE KLASSE DISTRIBUTION SRL"	"9034359"	"3914081"	"11956723"	"0"	"749"	"0"	"0"	"16"	"0"	"0"	"277"	"0"
"21694258"	"DMT CONSTRUCT S.R.L."	"61628"	"4764"	"0"	"15640"	"700"	"0"	"717"	"33"	"0"	"6044"	"276"	"0"
"22037787"	"TRANSYLVANIA SPEDITION SRL"	"61341"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"22039729"	"MEDIA SUD PUBLISHING SRL"	"76919"	"0"	"0"	"18322"	"0"	"0"	"98"	"0"	"0"	"1312"	"0"	"0"
"21704114"	"DIANGI GRUP SRL"	"258431"	"24"	"0"	"113320"	"59"	"0"	"0"	"2"	"0"	"47001"	"19"	"0"
"21707757"	"BOVISELECT SRL"	"15464"	"445"	"0"	"95858"	"1240"	"0"	"4416"	"56"	"0"	"42273"	"713"	"0"
"21726805"	"AGAFIA TEHNO LOGISTIC SRL"	"60784"	"831"	"0"	"135393"	"1804"	"0"	"6297"	"83"	"0"	"53828"	"719"	"0"
"21729364"	"VIAKON DRUM SRL"	"413599"	"0"	"0"	"121"	"0"	"0"	"6"	"0"	"0"	"49"	"0"	"0"
"21730059"	"ARAISA GROUP SRL"	"25922"	"0"	"0"	"21071"	"0"	"0"	"962"	"0"	"0"	"8555"	"0"	"0"
"22065248"	"HIDIR TRANS H.D.R. SRL"	"27213"	"1825"	"0"	"53279"	"2418"	"0"	"2456"	"83"	"0"	"18903"	"978"	"0"
"21406703"	"GEMIL GRUP S.R.L."	"52614"	"0"	"0"	"130188"	"0"	"0"	"6129"	"0"	"0"	"48169"	"0"	"0"
"21731895"	"LARA MOBILE SRL"	"104268"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"22074386"	"REMAT SCHOLZ FILIALA OLTENIA S.R.L."	"106179"	"70"	"0"	"177917"	"21"	"0"	"8379"	"2"	"0"	"73585"	"17"	"0"
"22079014"	"ALENIS TRADING SRL"	"36547"	"5608"	"0"	"32306"	"4538"	"0"	"1460"	"209"	"0"	"13256"	"1798"	"0"
"21878412"	"MIDANNE INVEST GRUP S.R.L."	"134294"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"21434282"	"IMARK SISTEM SRL"	"168355"	"11998"	"0"	"1296"	"348"	"0"	"62"	"11"	"0"	"565"	"140"	"0"
"21911373"	"ALUMINIUM TECHNOLOGY SRL"	"42037"	"1496"	"0"	"22395"	"505"	"0"	"1005"	"21"	"0"	"9559"	"216"	"0"
"21597654"	"PROMS CONCEPT GROUP SRL"	"46367"	"0"	"0"	"24232"	"0"	"0"	"1135"	"0"	"0"	"9579"	"0"	"0"
"21600040"	"MOARA DOM PANIF S.R.L."	"304012"	"106719"	"0"	"153864"	"20280"	"0"	"6923"	"837"	"0"	"64301"	"7895"	"0"
"21457146"	"SMART EST PROIECT SRL"	"113180"	"4057"	"0"	"28094"	"736"	"0"	"1301"	"34"	"0"	"11635"	"290"	"0"
"21778243"	"DRUMETUL GUARD SRL"	"715712"	"87927"	"0"	"172484"	"24346"	"0"	"8200"	"1010"	"0"	"70532"	"9250"	"0"
"21921091"	"AXO UTIL SRL"	"812098"	"1403"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"21797130"	"AIRQUEE SRL"	"58897"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"21931400"	"ROCCO TRADE BUSINESS S.R.L."	"67006"	"0"	"0"	"15268"	"0"	"0"	"712"	"0"	"0"	"6551"	"0"	"0"
"21619167"	"PRESTIGE TRANSILVANIA S.R.L."	"384502"	"12324"	"0"	"141159"	"3284"	"0"	"6421"	"150"	"0"	"57972"	"1260"	"0"
"21621728"	"LIZAR DISTRIBUTION SRL"	"2987031"	"2146778"	"3552888"	"202005"	"19435"	"0"	"9721"	"849"	"0"	"90005"	"7855"	"0"
"21477160"	"TOP STEEL INVEST S.R.L."	"133293"	"0"	"0"	"36199"	"0"	"0"	"1697"	"0"	"0"	"14428"	"0"	"0"
"21477607"	"FRAMAS GROUP S.R.L."	"37818"	"0"	"0"	"23762"	"0"	"0"	"1111"	"0"	"0"	"9481"	"0"	"0"
"21812760"	"DRISTOR KEBAB SRL"	"119118"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"21818887"	"CATERPILLAR FINANCIAL SERVICES POLAND SP.Z.O.O. - SUCURSALA ROMANIA IFN"	"500"	"121022"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"21941030"	"EOLIAN PROJECT SRL"	"725252"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"21496153"	"INFINIT SOLUTIONS S.R.L."	"39969"	"37"	"0"	"39133"	"40"	"0"	"1854"	"1"	"0"	"17090"	"19"	"0"
"21515611"	"ECHO INTERNATIONAL INDUSTRY SRL"	"156321"	"32173"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"21980683"	"AMARELA LOGISTIC S.R.L."	"62084"	"0"	"0"	"6804"	"0"	"0"	"316"	"0"	"0"	"2968"	"0"	"0"
"21986554"	"CONSULT IMOBILIARE NORD S.R.L."	"53415"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"21858300"	"REXTON GRUP S.R.L."	"53530"	"0"	"0"	"10030"	"0"	"0"	"462"	"0"	"0"	"3993"	"0"	"0"
"21992505"	"ROMAFOND S.R.L."	"150340"	"0"	"0"	"30540"	"0"	"0"	"1347"	"0"	"0"	"13324"	"0"	"0"
"21678244"	"360 REVOLUTION SRL"	"32752"	"0"	"0"	"33342"	"0"	"0"	"1572"	"0"	"0"	"14561"	"0"	"0"
"21547729"	"SENIA MUSIC SRL"	"239610"	"0"	"0"	"34058"	"0"	"0"	"1619"	"0"	"0"	"14864"	"0"	"0"
"20170611"	"CANOVA CCM SRL"	"149779"	"239"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20847710"	"ASFAMIXT SRL"	"586242"	"464291"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"21372309"	"CONSIM LABORATOR S.R.L."	"110765"	"62"	"0"	"47750"	"0"	"0"	"2004"	"0"	"0"	"20945"	"0"	"0"
"21381692"	"A6 IMPEX SA"	"28818"	"0"	"0"	"67007"	"0"	"0"	"3089"	"0"	"0"	"27146"	"0"	"0"
"21391386"	"DUMAVA SEMNALIZARE SRL"	"29819"	"0"	"0"	"18821"	"0"	"0"	"853"	"0"	"0"	"7387"	"0"	"0"
"19307074"	"SAMSON INVESTITII SRL"	"22829"	"354"	"0"	"38845"	"3673"	"0"	"1831"	"172"	"0"	"17402"	"1536"	"0"
"20416164"	"CAPODOPERA PRODUCTION SRL"	"210573"	"0"	"0"	"44202"	"0"	"0"	"938"	"0"	"0"	"11562"	"0"	"0"
"19386965"	"CENTINIUM CONSTRUCTION SRL"	"99332"	"2324"	"0"	"66524"	"6789"	"0"	"3140"	"318"	"0"	"28786"	"2941"	"0"
"19408303"	"TOP AGREGATE SRL"	"49386"	"18"	"0"	"16420"	"16"	"0"	"714"	"0"	"0"	"6538"	"6"	"0"
"20492137"	"SUPERLIT ROMÂNIA SA"	"308326"	"288"	"0"	"481621"	"424"	"0"	"24991"	"15"	"0"	"228557"	"122"	"0"
"20507661"	"ADVAL ASSET MANAGEMENT SRL"	"37177"	"35"	"0"	"23532"	"28"	"0"	"1113"	"1"	"0"	"10270"	"12"	"0"
"21031441"	"TRIION-CONSTRUCT SRL"	"22669"	"0"	"0"	"31567"	"0"	"0"	"943"	"0"	"0"	"13718"	"0"	"0"
"20551705"	"LUCIA AUTOMOTIVE SRL"	"60656"	"4983"	"0"	"55529"	"1475"	"0"	"2626"	"67"	"0"	"23351"	"614"	"0"
"19670761"	"SYSTEC AGRIPACK SRL"	"99994"	"7328"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"19670800"	"INSATERM TOTAL SRL"	"56106"	"0"	"0"	"6853"	"0"	"0"	"320"	"0"	"0"	"2956"	"0"	"0"
"19706741"	"KIKA MOBILIER S.R.L."	"17421"	"670"	"0"	"41353"	"1587"	"0"	"1979"	"78"	"0"	"16891"	"662"	"0"
"21044239"	"BODANY PROD SHOES S.R.L."	"114076"	"7778"	"0"	"134543"	"3551"	"0"	"6094"	"168"	"0"	"56067"	"1397"	"0"
"21267060"	"COZANOSTRA ART S.R.L."	"245974"	"69985"	"0"	"186266"	"5636"	"0"	"8729"	"244"	"0"	"76190"	"2043"	"0"
"21082879"	"MET&MET SRL"	"9100"	"90841"	"0"	"5791"	"1"	"0"	"254"	"0"	"0"	"2140"	"0"	"0"
"21085425"	"EUROGUADASOL SRL"	"1198290"	"299838"	"0"	"558728"	"169328"	"0"	"21039"	"6109"	"0"	"205676"	"60912"	"0"
"20687767"	"INTER AGREGATE S.R.L."	"680561"	"2490"	"0"	"106358"	"4099"	"0"	"2940"	"113"	"0"	"42981"	"1717"	"0"
"19990049"	"REFLEX FATADE S.R.L."	"43303"	"436"	"0"	"59144"	"2488"	"0"	"2852"	"121"	"0"	"24619"	"1052"	"0"
"19990081"	"VITALIA SERVICII PENTRU MEDIU SA"	"1022191"	"120796"	"0"	"310447"	"0"	"0"	"14425"	"0"	"0"	"136845"	"0"	"0"
"21118450"	"SAM CARGO S.R.L."	"148688"	"11176"	"0"	"48482"	"9148"	"0"	"2438"	"404"	"0"	"20811"	"3447"	"0"
"21328516"	"CASA MOBILA SIMEX S.R.L."	"51445"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"21328630"	"STAR ACTIV CONSTRUCTION SRL"	"72313"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"21332797"	"AATEQ SRL"	"121821"	"0"	"0"	"142028"	"0"	"0"	"6573"	"0"	"0"	"56670"	"0"	"0"
"20764738"	"ACC ACCESORII TRADING SRL"	"310339"	"0"	"0"	"31123"	"0"	"0"	"1367"	"0"	"0"	"12035"	"0"	"0"
"20120281"	"SIM TOP PROMOTION SRL"	"68054"	"1446"	"0"	"0"	"225"	"0"	"0"	"6"	"0"	"0"	"102"	"0"
"21130216"	"FONTANA PIETRO ROMANIA S.R.L."	"64036"	"7"	"0"	"18050"	"224"	"0"	"863"	"7"	"0"	"7362"	"111"	"0"
"21132578"	"RAVUL SRL"	"76625"	"1235"	"0"	"58368"	"1565"	"0"	"2665"	"71"	"0"	"23155"	"634"	"0"
"23153682"	"CIVILE JUNIOR SRL"	"338342"	"101257"	"0"	"643718"	"169112"	"0"	"30182"	"7101"	"0"	"267637"	"61568"	"0"
"23287676"	"SMITH - CONFIND S.R.L."	"399900"	"150686"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"23290108"	"IMOBILIARA STARDUST S.R.L."	"631151"	"66257"	"0"	"4643"	"2284"	"0"	"169"	"84"	"0"	"1797"	"862"	"0"
"23307781"	"BAHTCO INVEST S.A."	"116609"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"23314614"	"GREEN EXQUISITE SRL"	"319459"	"167892"	"0"	"117"	"0"	"0"	"6"	"0"	"0"	"51"	"0"	"0"
"22968491"	"SOLARTIUM GROUP SRL"	"0"	"0"	"0"	"78632"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"23317025"	"EFIMERIS SERVICES SRL"	"37731"	"978"	"0"	"70732"	"2076"	"0"	"3223"	"91"	"0"	"28232"	"827"	"0"
"23010674"	"THE LUXURY DIVISION SRL"	"79265"	"0"	"0"	"9679"	"0"	"0"	"458"	"0"	"0"	"4224"	"0"	"0"
"22832936"	"BALKANROM PLAST SRL"	"34080"	"1698"	"0"	"24632"	"3594"	"0"	"1155"	"139"	"0"	"10668"	"1511"	"0"
"22833800"	"TESS SIB SRL"	"80951"	"382"	"0"	"0"	"189"	"0"	"0"	"8"	"0"	"0"	"76"	"0"
"22842360"	"A.S. CONSTRUCT IMPEX SRL"	"63487"	"2165"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"22842549"	"WAVE DIVISION SRL"	"448801"	"53722"	"0"	"23074"	"1075"	"0"	"887"	"37"	"0"	"7582"	"396"	"0"
"22850940"	"IEFTINEL SRL"	"257352"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"23175540"	"SUINPROD PIG SRL"	"1318684"	"609534"	"0"	"2700"	"156"	"0"	"129"	"2"	"0"	"1175"	"66"	"0"
"22867136"	"PEPINIERA DE VAL DYERRES DEUX SRL"	"134006"	"602"	"0"	"0"	"49"	"0"	"0"	"0"	"0"	"0"	"21"	"0"
"23058044"	"BUILDING VELMIX SRL"	"102139"	"23188"	"0"	"15159"	"498"	"0"	"716"	"15"	"0"	"6592"	"196"	"0"
"23185285"	"OLYMPIAN TIMISOARA SRL"	"426764"	"9188"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"23186027"	"EOLICA DOBROGEA ONE S.A."	"0"	"183481"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"22887710"	"NITRO GUARD SECURITY SRL"	"1538180"	"31246"	"0"	"714267"	"10425"	"0"	"33004"	"643"	"0"	"293822"	"5533"	"0"
"22744699"	"ENERGOTRANS S.R.L."	"12335"	"14069"	"0"	"15879"	"114"	"0"	"748"	"4"	"0"	"7045"	"48"	"0"
"23077313"	"MUSSE TRADE S.R.L."	"191194"	"51"	"0"	"24882"	"0"	"0"	"1161"	"0"	"0"	"9743"	"0"	"0"
"23201887"	"RUE ALSAC SRL"	"159346"	"40225"	"0"	"37639"	"3145"	"0"	"1765"	"140"	"0"	"15728"	"1351"	"0"
"22893895"	"SCORSEZE AMBULANTA PRIVATA SRL"	"175544"	"9339"	"0"	"349758"	"18752"	"0"	"16439"	"888"	"0"	"146335"	"7768"	"0"
"22749548"	"ASIND SISTEME SRL"	"87147"	"5376"	"0"	"39961"	"2210"	"0"	"1811"	"96"	"0"	"17165"	"898"	"0"
"23088762"	"ROMAR SPEED TRANS INTERNATIONAL S.R.L."	"53161"	"0"	"0"	"24588"	"0"	"0"	"1142"	"0"	"0"	"10725"	"0"	"0"
"22770841"	"GLOB MOTORS IMPORT SRL"	"66511"	"2377"	"0"	"288"	"72"	"0"	"13"	"0"	"0"	"125"	"26"	"0"
"22913356"	"TCPI ROMANIA - TECNOPROJECTO INTERNACIONAL SRL"	"2250"	"25275"	"0"	"43937"	"13447"	"0"	"1941"	"563"	"0"	"18333"	"5110"	"0"
